quoterevisionid,productDescription,isstockproduct,quoted,firstsold,senttoESVS,Day,Day_Diff
6283165,Everbilt Black Post Latch Gate Set 18101,1,2018-05-12,2018-05-14,2018-05-14,Multi Day,2
5214453,8-3/4 in. x 10-3/4 in. x 10-3/4 in. Concrete Pier Block 100014754,1,2017-11-14,2017-11-14,2017-11-15,Multi Day,1
5214453,4x4-8' Con-Common Redwood S4S GRN,1,2017-11-14,2017-11-14,2017-11-15,Multi Day,1
5214453,2 in. x 6 in. x 10 ft. Hem-Fir Brown Stain Ground Contact Pressure-Treated Lumber (Actual: 1.5 in. x 5.5 in. x 120 in.) 17464-10,1,2017-11-14,2017-11-14,2017-11-15,Multi Day,1
5214453,2x6-10' Con-Common Redwood S4S GRN,1,2017-11-14,2017-11-14,2017-11-15,Multi Day,1
5214453,LUS26Z Simpson Strong-Tie 18 GA 2x6 Double Shear Face Mount Joist Hanger,1,2017-11-14,2017-11-14,2017-11-15,Multi Day,1
5214453,4x6-10' HF Incised Pressure Treated,1,2017-11-14,2017-11-14,2017-11-15,Multi Day,1
5754071,Drop Cloth 12 FT. X 15 FT.,1,2018-02-27,2018-03-02,2018-03-02,Multi Day,3
5281988,USG Sheetrock All Purpose Joint Compound,1,2017-11-28,2017-11-30,2017-11-30,Multi Day,2
5657289,Veranda 0.2 in. x 48 in. x 8 ft. White Vinyl Privacy Diamond Lattice 73004042,1,2018-02-11,2018-02-11,2018-02-12,Multi Day,1
5657289,1 in. x 3 in. x 8 ft. Furring Strip Board 164704,1,2018-02-11,2018-02-11,2018-02-12,Multi Day,1
5657289,1x4-16 LP SmartSide Strand Cedar Texture,1,2018-02-11,2018-02-11,2018-02-12,Multi Day,1
5657289,WeatherShield 2 in. x 6 in. x 10 ft. #2 Prime Ground Contact Pressure-Treated Lumber 253921 291225,1,2018-02-11,2018-02-11,2018-02-12,Multi Day,1
5657289,WeatherShield 2 in. x 6 in. x 8 ft. #2 Prime Ground Contact Pressure-Treated Lumber 253921 291225,1,2018-02-11,2018-02-11,2018-02-12,Multi Day,1
5657289,WeatherShield 2 in. x 4 in. x 10 ft. #2 Prime Ground Contact Pressure-Treated Lumber 253920 291224,1,2018-02-11,2018-02-11,2018-02-12,Multi Day,1
5657289,7/16 4x8 LP SmartSide Cedar Texture,1,2018-02-11,2018-02-11,2018-02-12,Multi Day,1
5720910,Commercial Electric 5 in. and 6 in. White Integrated LED Recessed Trim (4-Pack) DL-N28A11FR1-27,1,2018-02-21,2018-02-21,2018-02-22,Multi Day,1
5720910,"Halo H7 6 in. Aluminum Recessed Lighting Housing for New Construction Ceiling, Insulation Contact, Air-Tite (6-Pack) H7ICAT-6PK",1,2018-02-21,2018-02-21,2018-02-22,Multi Day,1
5720910,"Commercial Electric 4 in. White Recessed LED AC Metal Downlight w/ 10 Watts, 635 Lumens, 2700K Warm White Light, 120 Volt 53183103",1,2018-02-21,2018-02-21,2018-02-22,Multi Day,1
5720910,1-Light Oil-Rubbed Bronze Adjustable Mini Pendant 7028500,1,2018-02-21,2018-02-21,2018-02-22,Multi Day,1
5720910,"Halo 6"" Aluminum Medium Recessed Lighting New Construction IC AIr-Tite Housing",1,2018-02-21,2018-02-21,2018-02-22,Multi Day,1
5720910,Commercial Electric 4 in. White Recessed Non-IC New Construction Housing (6-Pack) HBR2000BA-6PK,1,2018-02-21,2018-02-21,2018-02-22,Multi Day,1
5720910,Hampton Bay Rothley 52 in. Indoor Oil-Rubbed Bronze Ceiling Fan with Light Kit and Shatter Resistant Shade 51564,1,2018-02-21,2018-02-21,2018-02-22,Multi Day,1
5720910,Defiant 110-Degree Bronze Motion Outdoor Security Light DF-5596-BZ-A,1,2018-02-21,2018-02-21,2018-02-22,Multi Day,1
5720910,Hampton Bay 20 in. Bright/Cool White Round LED Flushmount Ceiling Light Fixture Dimmable 54618241,1,2018-02-21,2018-02-21,2018-02-22,Multi Day,1
5720910,Home Decorators Collection Altura 48 in. Indoor/Outdoor Oil-Rubbed Bronze Ceiling Fan 51748,1,2018-02-21,2018-02-21,2018-02-22,Multi Day,1
5720910,Home Decorators Collection Altura 68 in. Indoor Oil Rubbed Bronze Ceiling Fan with Remote Control 26668,1,2018-02-21,2018-02-21,2018-02-22,Multi Day,1
6224643,"GE 20A 1"" Plug In Single Pole Circuit Breaker",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Carlon 1-Gang 20 cu. in. New Work Ceiling Box with Captive Nails B520A-UPC,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,1-Gang 22 cu. in. ENT Electrical Box A122-CAR,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Leviton 15 Amp 125-Volt Duplex Self-Test Slim GFCI Outlet, Ivory (3-Pack) M11-GFNT1-R3I",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Carlon 1-Gang 18 cu. in. Zip Box Non-Metallic Switch and Outlet Box, Blue B118A",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Halo 6"" Aluminum Medium Recessed Lighting New Construction IC AIr-Tite Housing",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Leviton 50 Amp Flush Mount Shallow Single Outlet, Black R10-00279-S00",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Leviton 15 Amp Duplex Outlet, Ivory (10-Pack) M25-05320-IMP",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Leviton 15 Amp Single Pole Switch, Ivory (10-Pack) M25-01451-2IM",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Southwire 250 ft. 12/2 Solid Romex SIMpull CU NM-B W/G Wire 28828255,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Southwire 250 ft. 14/3 Solid Romex SIMpull CU NM-B W/G Wire 63946855,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Southwire 250 ft. 10/2 Solid Romex SIMpull CU NM-B W/G Wire 28829055,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Southwire 50 ft. 8/3 Stranded Romex SIMpull CU NM-B W/G Wire 63949232,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Carlon 1-Gang 8 cu. in. Shallow Ceiling Fan Box B708-SHK,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Gardner Bender 1-1/8 in. Graphite Metallic High-Carbon Steel Service Entrance Cable Staple (25-Pack) GSE-4310,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Gardner Bender 1-1/4 in. x 9/16 in. Graphite Metallic Steel Staples (450-Pack) MS-450J,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Leviton Decora 1-Gang Midway Nylon Wall Plate, Ivory R51-0PJ26-00I",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Leviton 1-Gang Midway 0.406 in. Hole Device Telephone/Cable Wall Plate, Ivory R51-0PJ11-00I",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Leviton 2-Gang Midway Toggle Nylon Wall Plate, Ivory R51-00PJ2-00I",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Leviton 3-Gang Midway Toggle Nylon Wall Plate, Ivory R51-00PJ3-00I",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Leviton 1-Gang Toggle Wall Plate, Ivory (10-Pack) M25-86001-IMP",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"Leviton 1-Gang Duplex Outlet Wall Plate, Ivory (10-Pack) M25-86003-IMP",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,BELL 1-Gang Horizontal or Vertical Weatherproof Universal Device Flip Lid Covers MX1050S,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Commercial Electric 8 in. UV Cable Tie - Black (20-Pack) GT-200STB(20),1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,GREAT STUFF 16 oz. Fireblock Insulating Foam Sealant with Quick Stop Straw 99053992,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Legrand Pass & Seymour 2-Gang 1 Power Outlet Wall Plate - Stainless Steel 4934 SL703CC12,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,"NS1 Simpson Strong-Tie 16 GA 1-1/2""x3"" Nail Stop",1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Ideal 33 Orange In-Sure 3-Port Connectors (100-Pack) 30-1033P,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Commercial Electric 3/4 in. x 60 ft. Columbia Vinyl Electric Tape 30002652,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,3-Gang 44 cu. in. New Work Box B344AB,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Carlon 2-Gang 32 cu. in. New Work Switch and Outlet Box B232ACP,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Carlon 2-Gang 32 cu. in. New Work Electrical Box with Flange B232BR,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
6224643,Carlon 1-Gang 22 cu. in. New Work Box B122A-UPC,1,2018-05-04,2018-05-07,2018-05-07,Multi Day,3
5987543,GreenFiber Low Dust Cellulose Blow-in Insulation 19 lbs. Bag INS541LD,1,2018-04-04,2018-04-07,2018-04-07,Multi Day,3
5325836,"Rheem Performance Tall 40-Gal. 36,000 BTU Natural Gas Water Heater",1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325836,Aquatic A2 6030CTR 5 ft. Composite Right Drain Rectangular Apron Front Soaking Bathtub in White 6030CTR-AW,1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325153,Steves & Sons 32 in. x 80 in. Premium 1/2 Lite Mini Blind Primed White Steel Prehung Front Door STLHMMPR3280RI,1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325153,"Rheem Performance Tall 40-Gal. 36,000 BTU Natural Gas Water Heater",1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325153,CMPC WM 356 11/16 in. x 2 1/4 in. x 168 in. Pine Primed Finger-Jointed Casing Pro Pack 168 LF (12-Pieces) 262016,1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325153,Sheetrock Firecode Core 5/8 in. x 4 ft. x 8 ft. Gypsum Board 14211011308,1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325836,Aquatic A2 8 in. x 24 in. x 62 in. 2-piece Direct-to-Stud Shower Wall in White 2462CSW-AW,1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325836,Aquatic A2 8 in. x 60 in. x 62 in. 1-piece Direct-to-Stud Shower Wall in White 6062CBW-AW,1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325836,Sheetrock Firecode Core 5/8 in. x 4 ft. x 8 ft. Gypsum Board 14211011308,1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325836,"2-1/16""x250' USG Sheetrock Paper Joint Tape",1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325836,Grip-Rite #6 x 1-1/4 in. Philips Bugle-Head Coarse Thread Sharp Point Drywall Screws (5 lb. Pack) 114CDWS5,1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325153,Grip-Rite #6 x 1-1/4 in. Philips Bugle-Head Coarse Thread Sharp Point Drywall Screws (5 lb. Pack) 114CDWS5,1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5325153,"2-1/16""x250' USG Sheetrock Paper Joint Tape",1,2017-12-05,2017-12-09,2017-12-06,Multi Day,1
5097957,"Proplus PVC Pipe Cutter, up to 2 IN.",1,2017-10-27,2017-10-30,2017-10-30,Multi Day,3
6084698,4x4-8' #2/Btr Pressure Treated,1,2018-04-17,2018-04-19,2018-04-19,Multi Day,2
6084698,WeatherShield 2 in. x 4 in. x 8 ft. #2 Prime Ground Contact Pressure-Treated Lumber 253920 291224,1,2018-04-17,2018-04-19,2018-04-19,Multi Day,2
6084698,Sakrete 60 Lb High Strength Concrete Mix,1,2018-04-17,2018-04-19,2018-04-19,Multi Day,2
6084698,6x6-8' #2/Btr Pressure Treated,1,2018-04-17,2018-04-19,2018-04-19,Multi Day,2
5687318,Outdoor Main Breaker Metered Service Equipment Panel 200AMP,1,2018-02-15,2018-02-15,2018-02-16,Multi Day,1
5005728,Custom Building Products VersaBond-LFT 50 lb. Gray Fortified Medium Bed Mortar VBLFTMG50,1,2017-10-16,2017-10-17,2017-10-17,Multi Day,1
5005728,Custom Building Products Polyblend #52 Tobacco Brown 10 lb. Non-Sanded Grout PBG5210,1,2017-10-16,2017-10-17,2017-10-17,Multi Day,1
5163789,Delta Classic 400 32 in. x 60 in. Single Threshold Right Drain Shower Base in High Gloss White 40094R,1,2017-11-06,2017-11-07,2017-11-07,Multi Day,1
5163789,Delta Classic 400 32 in. x 60 in. x 74 in. 3-Piece Direct-to-Stud Shower Surround in White 40104,1,2017-11-06,2017-11-07,2017-11-07,Multi Day,1
5099306,Weldwood 128 fl. oz. Original Contact Cement,1,2017-10-27,2017-10-31,2017-10-31,Multi Day,4
6326381,"Niagara Stealth Watersense High-Efficiency Elongated Toilet Bowl With Rear Outlet, White, 0.8 Gpf",1,2018-05-17,2018-05-18,2018-05-18,Multi Day,1
6326381,"Niagara Stealth Watersense High-Efficiency Toilet Tank, White, 0.8 Gpf",1,2018-05-17,2018-05-18,2018-05-18,Multi Day,1
5449575,"Armstrong Acoustical Ceiling Panel 770 Cortega Square Lay in, 24X24X5/8, 16 Per Case",1,2018-01-02,2018-01-03,2018-01-03,Multi Day,1
5465733,"Armstrong Acoustical Ceiling Panel 589B Cirrus Humiguard Plus Beveled Tegular, 24X24X3/4 IN., 12 Per Case",1,2018-01-05,2018-01-08,2018-01-06,Multi Day,1
5711848,E/O 3/8 in. x 3/16 in. 17 ft. Grey Vinyl Foam Weather-Seal Self-Stick Tape,1,2018-02-20,2018-02-27,2018-02-21,Multi Day,1
5163274,2 in. x 6 in. x 8 ft. Kiln-Dried #2 and Better Prime Douglas Fir Lumber 2023-8 2x6-08 #2/btr prime doug fir,1,2017-11-06,2017-11-07,2017-11-07,Multi Day,1
5163274,Deck Mate #8 x 2 in. Star Flat-Head Wood Deck Screws (1 lb.-Pack) DM2T1,1,2017-11-06,2017-11-07,2017-11-07,Multi Day,1
5280056,4 in. Vent Cap VC4,1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5280056,Roofers Choice 15 Plastic Roof Cement,1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5280056,Stanley Extra-Heavy-Duty Knife Blades (5-Pack) 11-931,1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5280056,Stanley Large Hook Blades (50-Pack) 11-983L DWHT11005,1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5280056,Warrior Roofing #30 216 sq. ft. Felt Roof Deck Protection 414-0,1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5280056,GAF Pro-Start Eave and Rake Starter Strip Shingles 1126000,1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5280056,"20""x50' Amerimax Drip Edge",1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5280056,GAF Cobra Ridge Runner  13-2/5 in. x 240 in.  Rigid Roll Exhaust Vent in Black 2019000CU,1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5280056,"Grip-Rite 1-1/4"" 15 Degree EG Wire-Weld Coil Full-Round Head Smooth Shank Roofing Nails",1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5280056,Construction Metals 3 in. - 4 in. Plastic Roof Jack-HRD Base Flashing CMIHB34,1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5280056,Grip-Rite #11-1/2 x 2-3/8 in. 8-Penny Smooth Vinyl-Coated Steel Sinker Nails (30 lb. Pack) 8SKR30BK,1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5280056,"Grip-Rite #9x3-1/4"" 16d Vinyl Coated Steel Framing Nail",1,2017-11-27,2017-11-29,2017-11-29,Multi Day,2
5395850,GAF Timberline Natural Shadow Asphalt Roof Shingles,1,2017-12-18,2017-12-19,2017-12-19,Multi Day,1
5395850,GAF Royal Sovereign Golden Cedar Metric 25-Year 3-Tab Shingles (33.33 sq. ft. per Bundle) 0213350,1,2017-12-18,2017-12-19,2017-12-19,Multi Day,1
5007106,"6'x42"" Veranda Pro Series Dover Vinyl Gate Kit Components",1,2017-10-16,2017-10-17,2017-10-17,Multi Day,1
5007106,Veranda 5 in. x 5 in. x 9 ft. White Vinyl Pro Fence End Post 245315,1,2017-10-16,2017-10-17,2017-10-17,Multi Day,1
5349487,5/8 in. x 4 ft. x 8 ft. T1-11 8 in. On-Center Hi-Bor Pressure-Treated Plywood 95367,1,2017-12-08,2017-12-14,2017-12-14,Multi Day,6
5349487,1 in. x 3 in. x 8 ft. Hi-Bor Pressure-Treated Board 95304,1,2017-12-08,2017-12-14,2017-12-14,Multi Day,6
5349487,"2x4-96"" SPF Stud S4S KD",1,2017-12-08,2017-12-14,2017-12-14,Multi Day,6
6021040,"Grip-Rite 1-1/4"" 15 Degree EG Wire-Weld Coil Full-Round Head Smooth Shank Roofing Nails",1,2018-04-09,2018-04-11,2018-04-11,Multi Day,2
6021040,GAF Cobra Rigid Vent 3 4' Plastic Ridge Vent,1,2018-04-09,2018-04-11,2018-04-11,Multi Day,2
6021040,4-1/2 in. x 1-1/4 in. x 10 ft. Black Aluminum Eave Drip Flashing 11250,1,2018-04-09,2018-04-11,2018-04-11,Multi Day,2
6021040,"Oatey No-Caulk - 11 in. x 15 in. Plastic Base Flashing, Fits 1 in. +óGé¼GÇ£ 3 in. Pipes 11937",1,2018-04-09,2018-04-11,2018-04-11,Multi Day,2
6041250,Everbilt 9 ft. x 150 ft. Housewrap AK709150,1,2018-04-11,2018-04-12,2018-04-12,Multi Day,1
6041250,Grip-Rite 48 in. x 250 ft. (1000 sq. ft.) Synthetic Roofing Underlayment SLG4250LWE,1,2018-04-11,2018-04-12,2018-04-12,Multi Day,1
6173646,Glacier Bay Hampton 48 in. W x 21 in. D x 33.5 in. H Bath Vanity Cabinet Only in White HWH48D,1,2018-04-29,2018-04-30,2018-04-30,Multi Day,1
6173646,Glacier Bay Newport 49 in. W x 22 in. D AB Engineered Composite Vanity Top   in White N4922GB-W,1,2018-04-29,2018-04-30,2018-04-30,Multi Day,1
6367702,Roofers Choice 15 Plastic Roof Cement,1,2018-05-23,2018-05-25,2018-05-25,Multi Day,2
6367702,Warrior Roofing #30 216 sq. ft. Felt Roof Deck Protection 414-0,1,2018-05-23,2018-05-25,2018-05-25,Multi Day,2
5035014,"Premier Lavatory Pedestal Sink, 19 IN. X 17 IN., White",1,2017-10-19,2017-10-19,2017-10-20,Multi Day,1
5035014,"Premier Lavatory Sink Pedestal, White",1,2017-10-19,2017-10-19,2017-10-20,Multi Day,1
5648308,1 in. x 10 in. x 10 ft. Premium Kiln-Dried Square Edge Whitewood Common Board 914916,1,2018-02-08,2018-02-08,2018-02-09,Multi Day,1
5648308,1 in. x 8 in. x 10 ft. Premium Kiln-Dried Square Edge Whitewood Common Board 914843,1,2018-02-08,2018-02-08,2018-02-09,Multi Day,1
5648308,1 in. x 3 in. x 8 ft. Premium Kiln-Dried Square Edge Whitewood Common Board 914649,1,2018-02-08,2018-02-08,2018-02-09,Multi Day,1
5648308,Underlayment (Common: 7/32 in. x 4 ft. x 8 ft.; Actual: 0.196 in. x 48 in. x 96 in.) 431178,1,2018-02-08,2018-02-08,2018-02-09,Multi Day,1
5648308,Pegboard White Panel (Common: 3/16 in. x 4 ft. x 8 ft.; Actual: 0.155 in. x 47.7 in. x 95.7 in.) 486140 810753000000000,1,2018-02-08,2018-02-08,2018-02-09,Multi Day,1
5154171,2x6-16' SYP #2 Prime WeatherShield S4S Pressure Treated,1,2017-11-05,2017-11-06,2017-11-06,Multi Day,1
5154171,WeatherShield 2 in. x 6 in. x 12 ft. #2 Prime Ground Contact Pressure-Treated Lumber 253921 291225,1,2017-11-05,2017-11-06,2017-11-06,Multi Day,1
5154171,4x4-12' #2/Btr Pressure Treated,1,2017-11-05,2017-11-06,2017-11-06,Multi Day,1
5154171,4x6-12' #2/Btr Pressure Treated,1,2017-11-05,2017-11-06,2017-11-06,Multi Day,1
5154171,Oldcastle 16 in. x 4 in. x 16 in. Concrete Block 30168555 3PN1AN,1,2017-11-05,2017-11-06,2017-11-06,Multi Day,1
5154171,8 in. x 8 in. x 16 in. Concrete Block 597767 80100010090,1,2017-11-05,2017-11-06,2017-11-06,Multi Day,1
5154171,8 in. x 1-5/8 in. x 16 in. Concrete Solid Cap Block 351500100,1,2017-11-05,2017-11-06,2017-11-06,Multi Day,1
5154171,Deck Mate #10 x 3 in. Star Flat-Head Wood Deck Screws (5 lb.-Pack) 735003,1,2017-11-05,2017-11-06,2017-11-06,Multi Day,1
5154171,8 in. Cedar Shims (12-Pack) 10011701 10011703 14661-50CB WSSHIM08 WSSHW08,1,2017-11-05,2017-11-06,2017-11-06,Multi Day,1
5355170,2x6-12' SYP #2/Btr S4S KD,1,2017-12-11,2017-12-13,2017-12-13,Multi Day,2
5355170,2x6-16' SYP #2 Prime WeatherShield S4S Pressure Treated,1,2017-12-11,2017-12-13,2017-12-13,Multi Day,2
5687061,Rubbermaid Commercial Products Brute 32 Gal. Gray Round Vented Trash Can with Lid 2031188,1,2018-02-15,2018-02-16,2018-02-16,Multi Day,1
5850617,"Rheem Professional Classic Short Electric Water Heater, 36 Gallon, 240 Vac, 4500 Watts, Top T&P Relief Valve",1,2018-03-14,2018-03-20,2018-03-20,Multi Day,6
5796939,Glacier Bay 2-Piece 1.28 GPF High Efficiency Single Flush Elongated Toilet in White N2428E,1,2018-03-06,2018-03-07,2018-03-07,Multi Day,1
5934960,"Leviton Telephone Wall Jack, 6 Postion, 4 Conductor, Screw Terminals, White",1,2018-03-27,2018-03-29,2018-03-28,Multi Day,1
5387036,"Makita 14 Amp 1-1/8 in. Corded Variable Speed 35 lb. Demolition Hammer w/ Soft Start, LED, (1) Bull Point and Hard Case HM1307CB",1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,SKILSAW 15 Amp Corded Electric 7-1/4 in. Magnesium Worm Drive Circular Saw with 24-Tooth Carbide Tipped Diablo Blade SPT77WM-22,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,Bernzomatic TS4000KC Trigger Start Torch Kit TS4000KC,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,Wal-Board Tools 12 in. Taping Knife 20-042,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,Marshalltown 36 in. x 5 in. Fresno Round-End Trowel FR36R-HD,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,Estwing 20 oz. Straight-Claw Rip Hammer E3-20S,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,Estwing 14 in. Pro-Claw Nail Puller PC360G,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,QEP 16 in. Universal Thinset and Grout Mixer Mixing Paddle 61210Q,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,Marshalltown 8 in. x 3 in. Midget Trowel - Durasoft Handle 11D-HD,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,Marshalltown 6 in. x 4 in. Stainless Steel Edger with 1/2 in. Radius CE509S-HD,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,ECHO 16 in. 34cc Gas Chainsaw CS-352-16AA,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,ECHO 165 MPH 391 CFM 25.4cc Low Noise Handheld Gas Leaf Blower PB-250LNAA PB-250LNAAC,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,Marathon 14-1/2 in. Flat-Free Wheel for Wheelbarrows 00270,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5387036,Husky 1 in. x 12 ft. Ratchet Tie-Down (4-Pack) FH0829,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5386762,Diablo 7 in. x 1/16 in. x 7/8 in. Metal Cut-Off Disc with Type 27 Depressed Center DBD070063701F,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5386762,"Southwire 1,000 ft. 14/2 Solid Romex SIMpull CU NM-B W/G Wire 28827401",1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5386762,Diablo 7-1/4 in. x 24-Teeth Tracking Point Framing Saw Blade (2-Pack) D0724P D0724R,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5386762,DEWALT MaxFit Screwdriving Set (45-Piece) DWA2SLS45,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5386762,HDX 20 ft. x 100 ft. Black 6 mil Plastic Sheeting CFHD0620B CFHD0620B - Pallet CFHK0620B - pallet,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5386762,"Leviton 15 Amp 2-Pole Straight Blade Grounding Connector, Black R50-515CR-000 R60-515CR-00R",1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5386762,Leviton 15 Amp 125-Volt 3-Way Straight Blade Grounding Plug R50-515PA-000,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5386762,Southwire 500 ft. 12 Black Solid CU THHN Wire 11587358,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5386762,Southwire 500 ft. 12 White Solid CU THHN Wire 11588158,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5386762,Southwire 500 ft. 12 Green Solid CU THHN Wire 11591558,1,2017-12-15,2017-12-16,2017-12-16,Multi Day,1
5334727,4x6-8' #2/Btr Pressure Treated,1,2017-12-06,2017-12-07,2017-12-07,Multi Day,1
5334727,WeatherShield 5/4 in. x 6 in. x 10 ft. Standard Ground Contact Pressure-Treated Pine Decking Board 253919 291214,1,2017-12-06,2017-12-07,2017-12-07,Multi Day,1
5334727,"Grip-Rite #10x3-1/2"" Sharp Point Polymer Coated Steel Phillips Bugle Head Wood Screw",1,2017-12-06,2017-12-07,2017-12-07,Multi Day,1
5522930,"Goodman Variable Speed 2-Stage Upflow/Horizontal Gas Furnace, 96% Afue, 60,000 BTU/H, 1,200 Cfm, 17.5 IN. Width",1,2018-01-17,2018-01-17,2018-01-18,Multi Day,1
5473739,"1/2"" 4x8 USG Sheetrock UltraLight Mold Tough Gypsum Panel",1,2018-01-08,2018-01-10,2018-01-10,Multi Day,2
5473739,"1/4"" 4x8 OSB",1,2018-01-08,2018-01-10,2018-01-10,Multi Day,2
5473739,"Owens Corning Standard R13 3-1/2""x15""x93"" Kraft-Faced Batt",1,2018-01-08,2018-01-10,2018-01-10,Multi Day,2
5473739,2x4-14' SPF Std/Btr S4S KD,1,2018-01-08,2018-01-10,2018-01-10,Multi Day,2
